workerid,predicate,noun,class,nounclass,slide_number,response,condition,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
2,plastic,fan,material,furniture,18,0.27,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,brown,fan,color,furniture,19,0.04,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,green,couch,color,furniture,20,0.69,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,hard,desk,texture,furniture,21,0.23,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,yellow,chair,color,furniture,22,0.66,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,small,tomato,size,food,23,0.61,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,smooth,TV,texture,furniture,24,0.1,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,rotten,banana,age,food,25,0.72,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,huge,TV,size,furniture,26,0.59,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,long,fan,size,furniture,27,0.19,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,wooden,tomato,material,food,28,0.78,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
3,good,chair,quality,furniture,3,0.8,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,long,apple,size,food,4,0.08,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,blue,apple,color,food,5,0,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,old,fan,age,furniture,6,0.5,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,new,tomato,age,food,7,0.1,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,huge,banana,size,food,8,0.2,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,yellow,tomato,color,food,9,0.03,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,bad,couch,quality,furniture,10,0.86,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,purple,TV,color,furniture,11,0.09,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,big,couch,size,furniture,12,0.42,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,round,banana,shape,food,13,0.12,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,metal,apple,material,food,14,0.17,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,wooden,desk,material,furniture,15,0.03,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,green,desk,color,furniture,16,0.02,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,short,banana,size,food,17,0.27,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,smooth,fan,texture,furniture,18,0.24,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,fresh,cheese,age,food,19,0.16,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,tiny,tomato,size,food,20,0.29,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,small,couch,size,furniture,21,0.4,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,hard,apple,texture,food,22,0.18,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,brown,chair,color,furniture,23,0,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,plastic,chair,material,furniture,24,0,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
3,soft,couch,texture,furniture,25,0.34,subjective,English,1,Male,30,,Yes,3,Windows,1080,1920,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3RJSC4XJ117I012W9NX7VTJGMCH501,3,Submitted,Tue Apr 19 02:41:13 PDT 2016,Mon Apr 18 09:59:30 PDT 2016,Mon Apr 18 10:01:13 PDT 2016,,,,,,[],1.5076333333333334
